"id","title","slug","alt_text","media_type","mime_type","source_url","file","filesize","width","height","date","author"
"3607","PSI-Announces-Changes-to-Board-final-Aug-2018","psi-announces-changes-to-board-final-aug-2018","PSI Announces Changes to Board final Aug 2018","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/PSI-Announces-Changes-to-Board-final-Aug-2018.pdf",,"170059",,,"2025-12-02 7:45:11 PM","1"
"3606","PSI-Announces-Changes-to-Board-final-03-14-2018","psi-announces-changes-to-board-final-03-14-2018","PSI Announces Changes to Board final 03 14 2018","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/PSI-Announces-Changes-to-Board-final-03-14-2018.pdf",,"165591",,,"2025-12-02 7:45:10 PM","1"
"3605","PSI Named Approved Supplier with Avendra (Final) &#8211; 07-26-2023","psi-named-approved-supplier-with-avendra-final-07-26-2023","PSI Named Approved Supplier with Avendra (Final) &#8211; 07 26 2023","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/PSI-Named-Approved-Supplier-with-Avendra-Final-07-26-2023.pdf",,"765762",,,"2025-12-02 7:45:09 PM","1"
"3604","PSI Closes Debt Conversion_Extension of Sr. Secured_Bonus Warrants (final) &#8211; 01-27-2023","psi-closes-debt-conversion_extension-of-sr-secured_bonus-warrants-final-01-27-2023","PSI Closes Debt Conversion Extension of Sr","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/PSI-Closes-Debt-Conversion_Extension-of-Sr.-Secured_Bonus-Warrants-final-01-27-2023.pdf",,"186348",,,"2025-12-02 7:45:07 PM","1"
"3603","PSI Announces Master Service Agmt (final) &#8211; 03-05-2024-2","psi-announces-master-service-agmt-final-03-05-2024-2","PSI Announces Master Service Agmt (final) &#8211; 03 05 2024 2","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/PSI-Announces-Master-Service-Agmt-final-03-05-2024-2.pdf",,"659518",,,"2025-12-02 7:45:06 PM","1"
"3602","PSI Announces Loungenie_Rebranding (final) &#8211; 02-23-2023","psi-announces-loungenie_rebranding-final-02-23-2023","PSI Announces Loungenie Rebranding (final) &#8211; 02 23 2023","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/PSI-Announces-Loungenie_Rebranding-final-02-23-2023.pdf",,"544842",,,"2025-12-02 7:45:04 PM","1"
"3601","Pool-Safe_Cowabunga-Rev-Share-Agmt","pool-safe_cowabunga-rev-share-agmt","Pool Safe Cowabunga Rev Share Agmt","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe_Cowabunga-Rev-Share-Agmt.pdf",,"506554",,,"2025-12-02 7:45:02 PM","1"
"3600","Nils Kravis Joins PSI Board (final) &#8211; 08-30-2022","nils-kravis-joins-psi-board-final-08-30-2022","Nils Kravis Joins PSI Board (final) &#8211; 08 30 2022","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Nils-Kravis-Joins-PSI-Board-final-08-30-2022.pdf",,"167259",,,"2025-12-02 7:45:00 PM","1"
"3599","Pool-Safe-Partner-Opens-Dubai-Office-final-02-15-2018","pool-safe-partner-opens-dubai-office-final-02-15-2018","Pool Safe Partner Opens Dubai Office final 02 15 2018","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Partner-Opens-Dubai-Office-final-02-15-2018.pdf",,"180371",,,"2025-12-02 7:44:59 PM","1"
"3598","Pool-Safe-Credit_Debt-Amendments-Final-PR-Dec-2020","pool-safe-credit_debt-amendments-final-pr-dec-2020","Pool Safe Credit Debt Amendments Final PR Dec 2020","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Credit_Debt-Amendments-Final-PR-Dec-2020.pdf",,"125420",,,"2025-12-02 7:44:58 PM","1"
"3597","Pool-Safe-Arranges-Debenture-Financing","pool-safe-arranges-debenture-financing","Pool Safe Arranges Debenture Financing","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Arranges-Debenture-Financing.pdf",,"496946",,,"2025-12-02 7:44:57 PM","1"
"3596","Pool-Grants-Stock-Options-04-11-2018","pool-grants-stock-options-04-11-2018","Pool Grants Stock Options 04 11 2018","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Grants-Stock-Options-04-11-2018.pdf",,"159816",,,"2025-12-02 7:44:55 PM","1"
"3595","Pool Safe Upsizes Debenture Financing &#8211; 06-27-2023","pool-safe-upsizes-debenture-financing-06-27-2023","Pool Safe Upsizes Debenture Financing &#8211; 06 27 2023","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Upsizes-Debenture-Financing-06-27-2023.pdf",,"694991",,,"2025-12-02 7:44:54 PM","1"
"3594","Pool Safe Press Release re Closing of the Final Tranche (Final) &#8211; 11-10-2022","pool-safe-press-release-re-closing-of-the-final-tranche-final-11-10-2022","Pool Safe Press Release re Closing of the Final Tranche (Final) &#8211; 11 10 2022","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Press-Release-re-Closing-of-the-Final-Tranche-Final-11-10-2022.pdf",,"182087",,,"2025-12-02 7:44:52 PM","1"
"3593","Pool Safe Press Release re Closing First Tranche (final) &#8211; 08-31-2022","pool-safe-press-release-re-closing-first-tranche-final-08-31-2022","Pool Safe Press Release re Closing First Tranche (final) &#8211; 08 31 2022","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Press-Release-re-Closing-First-Tranche-final-08-31-2022.pdf",,"197400",,,"2025-12-02 7:44:50 PM","1"
"3592","Pool Safe PR re Closing Tranche 1 (final) &#8211; 06-01-2023","pool-safe-pr-re-closing-tranche-1-final-06-01-2023","Pool Safe PR re Closing Tranche 1 (final) &#8211; 06 01 2023","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-PR-re-Closing-Tranche-1-final-06-01-2023.pdf",,"694616",,,"2025-12-02 7:44:49 PM","1"
"3591","Pool Safe PR Closing Debenture Financing (Final) &#8211; 07-06-2023","pool-safe-pr-closing-debenture-financing-final-07-06-2023","Pool Safe PR Closing Debenture Financing (Final) &#8211; 07 06 2023","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-PR-Closing-Debenture-Financing-Final-07-06-2023.pdf",,"216172",,,"2025-12-02 7:44:46 PM","1"
"3590","Pool Safe Announces 2023 AGM Results (final) &#8211; 03-01-2023","pool-safe-announces-2023-agm-results-final-03-01-2023","Pool Safe Announces 2023 AGM Results (final) &#8211; 03 01 2023","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Announces-2023-AGM-Results-final-03-01-2023.pdf",,"162221",,,"2025-12-02 7:44:45 PM","1"
"3588","Westin Hilton Head 3 April 2023 scaled e1764703506863","westin-hilton-head-3-april-2023-2","Westin Hilton Head 3 April 2023 scaled e1764703506863","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/12/Westin-Hilton-Head-3-April-2023-scaled-e1764703506863.jpg","2025/12/Westin-Hilton-Head-3-April-2023-scaled-e1764703506863.jpg","776216","1590","2103","2025-12-02 7:24:35 PM","1"
"3586","Pool cabana interior with LounGenie smart system — wide angle","56670831-1da9-437c-9459-1dfaec81a736","Pool cabana interior with LounGenie smart system — wide angle","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/12/56670831-1da9-437c-9459-1dfaec81a736-e1764703370615.png","2025/12/56670831-1da9-437c-9459-1dfaec81a736-e1764703370615.png","3302547","1067","1310","2025-12-02 7:22:15 PM","1"
"3572","LounGenie Fact Sheet.pdf","loungenie-fact-sheet-pdf","LounGenie Fact Sheet","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/LounGenie-Fact-Sheet.pdf.pdf",,"6462612",,,"2025-12-02 3:54:23 PM","1"
"3571","Pool Safe Inc Loungenie Brochure","pool-safe-inc-loungenie-brochure","Pool Safe Inc Loungenie Brochure","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Inc-Loungenie-Brochure.pdf",,"139407",,,"2025-12-02 3:48:01 PM","1"
"3567","Financials – September 30, 2025","pool-safe-financials-q3-2025-sedar","Financials – September 30, 2025","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-Financials-Q3-2025-Sedar-1.pdf",,"798477",,,"2025-12-02 3:43:57 PM","1"
"3566","MD&#038;A – September 30, 2025","pool-safe-mda-q3-2025-sedar","MD&#038;A – September 30, 2025","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/12/Pool-Safe-MDA-Q3-2025-Sedar-1.pdf",,"585936",,,"2025-12-02 3:43:56 PM","1"
"3553","Grove logo","untitled-design-34","The Grove Resort LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-34.png","2025/10/Untitled-design-34.png","945253","1563","1563","2025-10-28 7:06:10 PM","1"
"3491","Breakwater Beach Logo","images-2","Breakwater Beach LounGenie partner","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/images.jpg","2025/10/images.jpg","13051","225","225","2025-10-28 5:11:12 PM","1"
"3470","LounGenie Ice Bucket","untitled-design-18","Removable ice bucket in LounGenie poolside amenity unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-18.jpg","2025/10/Untitled-design-18.jpg","728254","1170","1593","2025-10-28 4:14:50 PM","1"
"3453","Untitled design 16 scaled","untitled-design-16","Untitled design 16 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-16-scaled.jpg","2025/10/Untitled-design-16-scaled.jpg","461667","1920","2560","2025-10-28 3:26:22 PM","1"
"3449","Solar USB charging in poolside amenity unit","untitled-design-14","Solar USB charging in poolside amenity unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-14.jpg","2025/10/Untitled-design-14.jpg","1103622","2560","1706","2025-10-28 3:07:24 PM","1"
"3448","84187d91 85be 444e a8d2 14e3a4717ed6","84187d91-85be-444e-a8d2-14e3a4717ed6","84187d91 85be 444e a8d2 14e3a4717ed6","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/84187d91-85be-444e-a8d2-14e3a4717ed6.jpg","2025/10/84187d91-85be-444e-a8d2-14e3a4717ed6.jpg","221023","2560","1706","2025-10-28 2:46:56 PM","1"
"3425","1717093555111","1717093555111","1717093555111","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/1717093555111.jpg","2025/10/1717093555111.jpg","174336","1280","1706","2025-10-27 7:54:48 PM","1"
"3246","Resort cabana showcasing LounGenie smart technology","581fb44f-52b4-4b5b-8ed7-ab7f0af9abe7","Resort cabana showcasing LounGenie smart technology","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/581fb44f-52b4-4b5b-8ed7-ab7f0af9abe7-scaled.jpg","2025/10/581fb44f-52b4-4b5b-8ed7-ab7f0af9abe7-scaled.jpg","649871","2560","1920","2025-10-16 8:48:05 PM","1"
"3104","Adobe Express &#8211; Villatel (4) (1)","adobe-express-villatel-4-1-2","Adobe Express &#8211; Villatel (4) (1)","file","video/mp4","https://www.loungenie.com/wp-content/uploads/2025/10/Adobe-Express-Villatel-4-1-1.mp4",,"2419482","1920","1080","2025-10-16 8:24:32 PM","1"
"3103","Untitled design (17)","untitled-design-17-5","Untitled design (17)","file","video/mp4","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-17-4.mp4",,"7502599","2472","3352","2025-10-16 8:23:26 PM","1"
"3097","Poolside cabanas equipped with LounGenie amenity units","img_9628","Poolside cabanas equipped with LounGenie amenity units","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9628-scaled.jpg","2025/10/IMG_9628-scaled.jpg","634446","2560","1920","2025-10-16 7:45:59 PM","1"
"3096","Resort pool area featuring LounGenie-equipped cabanas","img_9627","Resort pool area featuring LounGenie-equipped cabanas","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9627-scaled.jpg","2025/10/IMG_9627-scaled.jpg","675600","2560","1920","2025-10-16 7:45:40 PM","1"
"3095","Luxury poolside setting with LounGenie smart cabana system","img_9626","Luxury poolside setting with LounGenie smart cabana system","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9626-scaled.jpg","2025/10/IMG_9626-scaled.jpg","578062","1920","2560","2025-10-16 7:45:25 PM","1"
"3094","Aerial view of resort pool deck with LounGenie cabana installations","img_9625","Aerial view of resort pool deck with LounGenie cabana installations","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9625-scaled.jpg","2025/10/IMG_9625-scaled.jpg","534965","1920","2560","2025-10-16 7:45:05 PM","1"
"3093","LounGenie smart cabana unit installed in luxury resort cabana","img_9624","LounGenie smart cabana unit installed in luxury resort cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9624-scaled.jpg","2025/10/IMG_9624-scaled.jpg","550219","1920","2560","2025-10-16 7:44:46 PM","1"
"3092","LounGenie amenity unit at upscale poolside cabana venue","img_9615","LounGenie amenity unit at upscale poolside cabana venue","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9615-scaled.jpg","2025/10/IMG_9615-scaled.jpg","705486","1920","2560","2025-10-16 7:44:27 PM","1"
"3091","The LounGenie in a luxurious cabana setting","img_9614","LounGenie smart cabana system at a luxury resort","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9614-scaled-e1760647365272.jpg","2025/10/IMG_9614-scaled-e1760647365272.jpg","400926","1920","1515","2025-10-16 7:44:09 PM","1"
"3090","LounGenie smart cabana in resort pool cabana — alternate angle","img_9613","LounGenie smart cabana in resort pool cabana — alternate angle","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9613-scaled.jpg","2025/10/IMG_9613-scaled.jpg","588293","1920","2560","2025-10-16 7:43:50 PM","1"
"3089","LounGenie unit with waterproof safe inside cabana","img_9612","LounGenie unit with waterproof safe inside cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9612-scaled.jpg","2025/10/IMG_9612-scaled.jpg","601945","1920","2560","2025-10-16 7:43:32 PM","1"
"3088","LounGenie poolside amenity unit in cabana setting","img_9611","LounGenie poolside amenity unit in cabana setting","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9611-scaled.jpg","2025/10/IMG_9611-scaled.jpg","588092","1920","2560","2025-10-16 7:43:15 PM","1"
"3087","LounGenie cabana unit with waterproof safe and USB charging close-up","img_9610","LounGenie cabana unit with waterproof safe and USB charging close-up","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9610-scaled.jpg","2025/10/IMG_9610-scaled.jpg","584144","1920","2560","2025-10-16 7:42:49 PM","1"
"3086","Resort cabana interior with LounGenie smart unit","img_9609","Resort cabana interior with LounGenie smart unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9609-scaled.jpg","2025/10/IMG_9609-scaled.jpg","594727","1920","2560","2025-10-16 7:42:34 PM","1"
"3085","LounGenie installed in premium poolside cabana","img_9608","LounGenie installed in premium poolside cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9608-scaled.jpg","2025/10/IMG_9608-scaled.jpg","468312","1920","2560","2025-10-16 7:42:17 PM","1"
"3084","Cabana equipped with LounGenie smart amenity unit","img_9607","Cabana equipped with LounGenie smart amenity unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9607-scaled.jpg","2025/10/IMG_9607-scaled.jpg","436699","1920","2560","2025-10-16 7:42:02 PM","1"
"3083","Villatel Loungenie","img_9606","Solar powered LounGenie unit at waterpark","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9606-scaled-e1772127975244.jpg","2025/10/IMG_9606-scaled-e1772127975244.jpg","76528","572","796","2025-10-16 7:41:46 PM","1"
"3082","LounGenie unit with USB charging and ice bucket in cabana","img_9605","LounGenie unit with USB charging and ice bucket in cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9605-scaled.jpg","2025/10/IMG_9605-scaled.jpg","685731","1920","2560","2025-10-16 7:41:28 PM","1"
"3081","LounGenie smart unit inside resort pool cabana","img_9604","LounGenie smart unit inside resort pool cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9604-scaled.jpg","2025/10/IMG_9604-scaled.jpg","641858","1920","2560","2025-10-16 7:40:37 PM","1"
"3080","Inside view of pool cabana with LounGenie smart system","img_9603","Inside view of pool cabana with LounGenie smart system","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9603-scaled.jpg","2025/10/IMG_9603-scaled.jpg","654014","1920","2560","2025-10-16 7:40:09 PM","1"
"3079","LounGenie cabana unit showing waterproof safe and USB charging ports","img_9602","LounGenie cabana unit showing waterproof safe and USB charging ports","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9602-scaled.jpg","2025/10/IMG_9602-scaled.jpg","692214","1920","2560","2025-10-16 7:39:36 PM","1"
"3078","LounGenie smart cabana technology inside resort cabana","img_9601","LounGenie smart cabana technology inside resort cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9601-scaled.jpg","2025/10/IMG_9601-scaled.jpg","861945","1920","2560","2025-10-16 7:39:18 PM","1"
"3077","LounGenie unit providing safe and charging in pool cabana","img_9600","LounGenie unit providing safe and charging in pool cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9600-scaled.jpg","2025/10/IMG_9600-scaled.jpg","801020","1920","2560","2025-10-16 7:38:55 PM","1"
"3076","LounGenie safe and charging features inside pool cabana","img_9599","LounGenie safe and charging features inside pool cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9599-scaled.jpg","2025/10/IMG_9599-scaled.jpg","665136","1920","2560","2025-10-16 7:38:37 PM","1"
