id,slug,title,alt_text,source_url,mime_type,file,filesize,width,height
3246,581fb44f-52b4-4b5b-8ed7-ab7f0af9abe7,Resort cabana showcasing LounGenie smart technology,Resort cabana showcasing LounGenie smart technology,https://www.loungenie.com/wp-content/uploads/2025/10/581fb44f-52b4-4b5b-8ed7-ab7f0af9abe7-scaled.jpg,image/jpeg,2025/10/581fb44f-52b4-4b5b-8ed7-ab7f0af9abe7-scaled.jpg,649871,2560,1920
3104,adobe-express-villatel-4-1-2,Adobe Express &#8211; Villatel (4) (1),Adobe Express &#8211; Villatel (4) (1),https://www.loungenie.com/wp-content/uploads/2025/10/Adobe-Express-Villatel-4-1-1.mp4,video/mp4,,2419482,1920,1080
3103,untitled-design-17-5,Untitled design (17),Untitled design (17),https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-17-4.mp4,video/mp4,,7502599,2472,3352
3097,img_9628,Poolside cabanas equipped with LounGenie amenity units,Poolside cabanas equipped with LounGenie amenity units,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9628-scaled.jpg,image/jpeg,2025/10/IMG_9628-scaled.jpg,634446,2560,1920
3096,img_9627,Resort pool area featuring LounGenie-equipped cabanas,Resort pool area featuring LounGenie-equipped cabanas,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9627-scaled.jpg,image/jpeg,2025/10/IMG_9627-scaled.jpg,675600,2560,1920
3095,img_9626,Luxury poolside setting with LounGenie smart cabana system,Luxury poolside setting with LounGenie smart cabana system,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9626-scaled.jpg,image/jpeg,2025/10/IMG_9626-scaled.jpg,578062,1920,2560
3094,img_9625,Aerial view of resort pool deck with LounGenie cabana installations,Aerial view of resort pool deck with LounGenie cabana installations,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9625-scaled.jpg,image/jpeg,2025/10/IMG_9625-scaled.jpg,534965,1920,2560
3093,img_9624,LounGenie smart cabana unit installed in luxury resort cabana,LounGenie smart cabana unit installed in luxury resort cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9624-scaled.jpg,image/jpeg,2025/10/IMG_9624-scaled.jpg,550219,1920,2560
3092,img_9615,LounGenie amenity unit at upscale poolside cabana venue,LounGenie amenity unit at upscale poolside cabana venue,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9615-scaled.jpg,image/jpeg,2025/10/IMG_9615-scaled.jpg,705486,1920,2560
3091,img_9614,The LounGenie in a luxurious cabana setting,LounGenie smart cabana system at a luxury resort,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9614-scaled-e1760647365272.jpg,image/jpeg,2025/10/IMG_9614-scaled-e1760647365272.jpg,400926,1920,1515
3090,img_9613,LounGenie smart cabana in resort pool cabana — alternate angle,LounGenie smart cabana in resort pool cabana — alternate angle,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9613-scaled.jpg,image/jpeg,2025/10/IMG_9613-scaled.jpg,588293,1920,2560
3089,img_9612,LounGenie unit with waterproof safe inside cabana,LounGenie unit with waterproof safe inside cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9612-scaled.jpg,image/jpeg,2025/10/IMG_9612-scaled.jpg,601945,1920,2560
3088,img_9611,LounGenie poolside amenity unit in cabana setting,LounGenie poolside amenity unit in cabana setting,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9611-scaled.jpg,image/jpeg,2025/10/IMG_9611-scaled.jpg,588092,1920,2560
3087,img_9610,LounGenie cabana unit with waterproof safe and USB charging close-up,LounGenie cabana unit with waterproof safe and USB charging close-up,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9610-scaled.jpg,image/jpeg,2025/10/IMG_9610-scaled.jpg,584144,1920,2560
3086,img_9609,Resort cabana interior with LounGenie smart unit,Resort cabana interior with LounGenie smart unit,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9609-scaled.jpg,image/jpeg,2025/10/IMG_9609-scaled.jpg,594727,1920,2560
3085,img_9608,LounGenie installed in premium poolside cabana,LounGenie installed in premium poolside cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9608-scaled.jpg,image/jpeg,2025/10/IMG_9608-scaled.jpg,468312,1920,2560
3084,img_9607,Cabana equipped with LounGenie smart amenity unit,Cabana equipped with LounGenie smart amenity unit,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9607-scaled.jpg,image/jpeg,2025/10/IMG_9607-scaled.jpg,436699,1920,2560
3083,img_9606,Villatel Loungenie,Solar powered LounGenie unit at waterpark,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9606-scaled-e1772127975244.jpg,image/jpeg,2025/10/IMG_9606-scaled-e1772127975244.jpg,76528,572,796
3082,img_9605,LounGenie unit with USB charging and ice bucket in cabana,LounGenie unit with USB charging and ice bucket in cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9605-scaled.jpg,image/jpeg,2025/10/IMG_9605-scaled.jpg,685731,1920,2560
3081,img_9604,LounGenie smart unit inside resort pool cabana,LounGenie smart unit inside resort pool cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9604-scaled.jpg,image/jpeg,2025/10/IMG_9604-scaled.jpg,641858,1920,2560
3080,img_9603,Inside view of pool cabana with LounGenie smart system,Inside view of pool cabana with LounGenie smart system,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9603-scaled.jpg,image/jpeg,2025/10/IMG_9603-scaled.jpg,654014,1920,2560
3079,img_9602,LounGenie cabana unit showing waterproof safe and USB charging ports,LounGenie cabana unit showing waterproof safe and USB charging ports,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9602-scaled.jpg,image/jpeg,2025/10/IMG_9602-scaled.jpg,692214,1920,2560
3078,img_9601,LounGenie smart cabana technology inside resort cabana,LounGenie smart cabana technology inside resort cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9601-scaled.jpg,image/jpeg,2025/10/IMG_9601-scaled.jpg,861945,1920,2560
3077,img_9600,LounGenie unit providing safe and charging in pool cabana,LounGenie unit providing safe and charging in pool cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9600-scaled.jpg,image/jpeg,2025/10/IMG_9600-scaled.jpg,801020,1920,2560
3076,img_9599,LounGenie safe and charging features inside pool cabana,LounGenie safe and charging features inside pool cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9599-scaled.jpg,image/jpeg,2025/10/IMG_9599-scaled.jpg,665136,1920,2560
3075,img_9598,LounGenie amenity unit mounted inside pool cabana,LounGenie amenity unit mounted inside pool cabana,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9598-scaled.jpg,image/jpeg,2025/10/IMG_9598-scaled.jpg,776565,1920,2560
3074,img_9597,Smart poolside unit by LounGenie in cabana interior,Smart poolside unit by LounGenie in cabana interior,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_9597-scaled.jpg,image/jpeg,2025/10/IMG_9597-scaled.jpg,725932,1920,2560
3068,1747333420141-2,1747333420141 1 e1760641937932,1747333420141 1 e1760641937932,https://www.loungenie.com/wp-content/uploads/2025/10/1747333420141-1-e1760641937932.jpg,image/jpeg,2025/10/1747333420141-1-e1760641937932.jpg,58315,515,697
3067,77f997f9-3315-4cdc-b49a-5383e8c82fcf-2,77f997f9 3315 4cdc b49a 5383e8c82fcf 2,77f997f9 3315 4cdc b49a 5383e8c82fcf 2,https://www.loungenie.com/wp-content/uploads/2025/10/77f997f9-3315-4cdc-b49a-5383e8c82fcf-2.jpg,image/jpeg,2025/10/77f997f9-3315-4cdc-b49a-5383e8c82fcf-2.jpg,206385,800,600
3066,untitled-design-11,untitled design 11,untitled design 11,https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-11-e1773283415902.jpg,image/jpeg,2025/10/Untitled-design-11-e1773283415902.jpg,233058,1170,1170
3065,width_391,width 391 e1760635810584,width 391 e1760635810584,https://www.loungenie.com/wp-content/uploads/2025/10/width_391-e1760635810584.webp,image/webp,2025/10/width_391-e1760635810584.webp,175782,380,505
3050,untitled-design-17-4,The LounGenie Insulated Ice Bucket,The LounGenie Insulated Ice Bucket,https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-17-3.mp4,video/mp4,,7502599,2472,3352
3044,12-2,12 1 e1760569932589,12 1 e1760569932589,https://www.loungenie.com/wp-content/uploads/2025/10/12-1-e1760569932589.jpg,image/jpeg,2025/10/12-1-e1760569932589.jpg,158094,806,1080
3043,westin-hilton-head-fatima-abdi-2025-2-3,Westin Hilton Head &#8211; Fatima Abdi 2025 (2),Westin Hilton Head &#8211; Fatima Abdi 2025 (2),https://www.loungenie.com/wp-content/uploads/2025/10/Westin-Hilton-Head-Fatima-Abdi-2025-2-1.zip,application/zip,,3195499,0,0
3042,westin-hilton-head-fatima-abdi-2025-2-2,Westin Hilton Head &#8211; Fatima Abdi 2025 (2),Westin Hilton Head &#8211; Fatima Abdi 2025 (2),https://www.loungenie.com/wp-content/uploads/2025/10/Westin-Hilton-Head-Fatima-Abdi-2025-2.zip,application/zip,,3195499,0,0
3041,untitled-design-10,Untitled design 10,Untitled design 10,https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-10.jpg,image/jpeg,2025/10/Untitled-design-10.jpg,239698,1170,1470
3031,1-2,1 1,1 1,https://www.loungenie.com/wp-content/uploads/2025/10/1-1.jpg,image/jpeg,2025/10/1-1.jpg,238185,1920,1080
3020,westin-hilton-head-fatima-abdi-2025,Westin Hilton Head &#8211; Fatima Abdi 2025,Westin Hilton Head &#8211; Fatima Abdi 2025,https://www.loungenie.com/wp-content/uploads/2025/10/Westin-Hilton-Head-Fatima-Abdi-2025.zip,application/zip,,3539351,0,0
3019,image-6,LounGenie in-cabana unit at upscale poolside venue,LounGenie in-cabana unit at upscale poolside venue,https://www.loungenie.com/wp-content/uploads/2025/10/image-6.png,image/png,2025/10/image-6.png,723918,800,450
2778,cropped-cropped-loungenie-logo-png,cropped cropped LounGenie Logo,cropped cropped LounGenie Logo,https://www.loungenie.com/wp-content/uploads/2025/10/cropped-cropped-LounGenie-Logo.png,image/png,2025/10/cropped-cropped-LounGenie-Logo.png,22018,1200,400
2765,loungeniepool-safe-logo-2,cropped LounGeniePool Safe Logo e1760470141259,cropped LounGeniePool Safe Logo e1760470141259,https://www.loungenie.com/wp-content/uploads/2025/10/cropped-LounGeniePool-Safe-Logo-e1760470141259.png,image/png,2025/10/cropped-LounGeniePool-Safe-Logo-e1760470141259.png,66968,1563,521
2641,loungeniepool-safe-logo,LounGeniePool Safe Logo e1760470141259,LounGeniePool Safe Logo e1760470141259,https://www.loungenie.com/wp-content/uploads/2025/10/LounGeniePool-Safe-Logo-e1760470141259.png,image/png,2025/10/LounGeniePool-Safe-Logo-e1760470141259.png,206045,1563,633
2640,loungenie-and-poolsafe-logo,LounGenie and PoolSafe Logo,LounGenie and PoolSafe Logo ,https://www.loungenie.com/wp-content/uploads/2025/10/LounGenie-and-PoolSafe-Logo-.png,image/png,2025/10/LounGenie-and-PoolSafe-Logo-.png,173273,1563,1563
2607,24-0628_ps_typhoontexas_waterpark,24 0628 PS TyphoonTexas WaterPark,24 0628 PS TyphoonTexas WaterPark,https://www.loungenie.com/wp-content/uploads/2025/10/24-0628_PS_TyphoonTexas_WaterPark.png,image/png,2025/10/24-0628_PS_TyphoonTexas_WaterPark.png,3415373,1987,1440
2546,q4-ye-2016-audited-financials-pool-safe,Q4-YE-2016-Audited-Financials-Pool-Safe,Q4 YE 2016 Audited Financials Pool Safe,https://www.loungenie.com/wp-content/uploads/2025/10/Q4-YE-2016-Audited-Financials-Pool-Safe.pdf,application/pdf,,208857,0,0
2545,ye-2016-mda-pool-safe,YE-2016-MDA-Pool-Safe,YE 2016 MDA Pool Safe,https://www.loungenie.com/wp-content/uploads/2025/10/YE-2016-MDA-Pool-Safe.pdf,application/pdf,,171936,0,0
2544,q3-2016-financials-pool-safe,Q3-2016-Financials-Pool-Safe,Q3 2016 Financials Pool Safe,https://www.loungenie.com/wp-content/uploads/2025/10/Q3-2016-Financials-Pool-Safe.pdf,application/pdf,,114432,0,0
2542,psi-q2-2017-financials-sedar-june-30-2017-1,PSI-Q2-2017-Financials-Sedar-June-30-2017-1,PSI Q2 2017 Financials Sedar June 30 2017 1,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-Q2-2017-Financials-Sedar-June-30-2017-1.pdf,application/pdf,,121061,0,0
2541,psi-q2-2017-mda-sedar-june-30-2017,PSI-Q2-2017-MDA-Sedar-June-30-2017,PSI Q2 2017 MDA Sedar June 30 2017,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-Q2-2017-MDA-Sedar-June-30-2017.pdf,application/pdf,,84851,0,0
2540,q1-2017-financials-pool-safe,Q1-2017-Financials-Pool-Safe,Q1 2017 Financials Pool Safe,https://www.loungenie.com/wp-content/uploads/2025/10/Q1-2017-Financials-Pool-Safe.pdf,application/pdf,,216981,0,0
2539,q1-2017-mda-pool-safe,Q1-2017-MDA-Pool-Safe,Q1 2017 MDA Pool Safe,https://www.loungenie.com/wp-content/uploads/2025/10/Q1-2017-MDA-Pool-Safe.pdf,application/pdf,,132445,0,0
2538,psi-q3-2017-financials-sedar-sept-30-2017,PSI-Q3-2017-Financials-Sedar-Sept-30-2017,PSI Q3 2017 Financials Sedar Sept 30 2017,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-Q3-2017-Financials-Sedar-Sept-30-2017.pdf,application/pdf,,131754,0,0
2537,psi-q3-2017-mda-sedar-sept-30-2017,PSI-Q3-2017-MDA-Sedar-Sept-30-2017,PSI Q3 2017 MDA Sedar Sept 30 2017,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-Q3-2017-MDA-Sedar-Sept-30-2017.pdf,application/pdf,,102884,0,0
2535,psi-2017-ye-financials-final,PSI-2017-YE-Financials-Final,PSI 2017 YE Financials Final,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-2017-YE-Financials-Final.pdf,application/pdf,,233606,0,0
2534,psi-2017-ye-mda-sedar-dec-31-2017,PSI-2017-YE-MDA-Sedar-Dec-31-2017,PSI 2017 YE MDA Sedar Dec 31 2017,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-2017-YE-MDA-Sedar-Dec-31-2017.pdf,application/pdf,,153686,0,0
2532,pool-safe-financials-final-mar-31-2018,Pool-Safe-Financials-final-Mar-31-2018,Pool Safe Financials final Mar 31 2018,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-final-Mar-31-2018.pdf,application/pdf,,301443,0,0
2531,pool-safe-mda-final-mar-31-2018,Pool-Safe-MDA-final-Mar-31-2018,Pool Safe MDA final Mar 31 2018,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-final-Mar-31-2018.pdf,application/pdf,,244323,0,0
2529,pool-safe-financials-final-june-30-2018,Pool-Safe-Financials-final-June-30-2018,Pool Safe Financials final June 30 2018,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-final-June-30-2018.pdf,application/pdf,,312207,0,0
2528,pool-safe-mda-final-june-30-2018,Pool-Safe-MDA-final-June-30-2018,Pool Safe MDA final June 30 2018,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-final-June-30-2018.pdf,application/pdf,,245831,0,0
2526,pool-safe-mda-sedar-september-30-2018,Pool-Safe-MDA-Sedar-September-30-2018,Pool Safe MDA Sedar September 30 2018,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Sedar-September-30-2018.pdf,application/pdf,,261134,0,0
2525,pool-safe-financials-sedar-september-30-2018,Pool-Safe-Financials-Sedar-September-30-2018,Pool Safe Financials Sedar September 30 2018,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Sedar-September-30-2018.pdf,application/pdf,,322478,0,0
2524,psi-2018-ye-mda-sedar-dec-31-2018,PSI-2018-YE-MDA-Sedar-Dec-31-2018,PSI 2018 YE MDA Sedar Dec 31 2018,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-2018-YE-MDA-Sedar-Dec-31-2018.pdf,application/pdf,,161106,0,0
2523,psi-2018-ye-financials-sedar-dec-31-2018,PSI-2018-YE-Financials-Sedar-Dec-31-2018,PSI 2018 YE Financials Sedar Dec 31 2018,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-2018-YE-Financials-Sedar-Dec-31-2018.pdf,application/pdf,,633335,0,0
2520,pool-safe-mda-sedar-march-31-2019,Pool-Safe-MDA-Sedar-March-31-2019,Pool Safe MDA Sedar March 31 2019,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Sedar-March-31-2019.pdf,application/pdf,,242077,0,0
2519,pool-safe-financials-sedar-march-31-2019,Pool-Safe-Financials-Sedar-March-31-2019,Pool Safe Financials Sedar March 31 2019,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Sedar-March-31-2019.pdf,application/pdf,,474921,0,0
2517,pool-safe-mda-sedar-june-30-2019,Pool-Safe-MDA-Sedar-June-30-2019,Pool Safe MDA Sedar June 30 2019,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Sedar-June-30-2019.pdf,application/pdf,,245856,0,0
2516,pool-safe-financials-sedar-june-30-2019,Pool-Safe-Financials-Sedar-June-30-2019,Pool Safe Financials Sedar June 30 2019,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Sedar-June-30-2019.pdf,application/pdf,,445916,0,0
2514,pool-safe-mda-sedar-sept-30-2019,Pool-Safe-MDA-Sedar-Sept-30-2019,Pool Safe MDA Sedar Sept 30 2019,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Sedar-Sept-30-2019.pdf,application/pdf,,249261,0,0
2513,pool-safe-financials-sedar-sept-30-2019,Pool-Safe-Financials-Sedar-Sept-30-2019,Pool Safe Financials Sedar Sept 30 2019,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Sedar-Sept-30-2019.pdf,application/pdf,,456630,0,0
2511,psi-2019-ye-mda-sedar-dec-31-2019,PSI-2019-YE-MDA-Sedar-Dec-31-2019,PSI 2019 YE MDA Sedar Dec 31 2019,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-2019-YE-MDA-Sedar-Dec-31-2019.pdf,application/pdf,,168229,0,0
2510,psi-2019-ye-financials-sedar-dec-31-2019,PSI-2019-YE-Financials-Sedar-Dec-31-2019,PSI 2019 YE Financials Sedar Dec 31 2019,https://www.loungenie.com/wp-content/uploads/2025/10/PSI-2019-YE-Financials-Sedar-Dec-31-2019.pdf,application/pdf,,644348,0,0
2507,pool-safe-financials-q1_2020-sedar-march-31-2020,Pool-Safe-Financials-Q1_2020-Sedar-March-31-2020,Pool Safe Financials Q1 2020 Sedar March 31 2020,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q1_2020-Sedar-March-31-2020.pdf,application/pdf,,457367,0,0
2506,pool-safe-mda-sedar-march-31-2020,Pool-Safe-MDA-Sedar-March-31-2020,Pool Safe MDA Sedar March 31 2020,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Sedar-March-31-2020.pdf,application/pdf,,233459,0,0
2504,pool-safe-mda-sedar-june-30-2020,Pool-Safe-MDA-Sedar-June-30-2020,Pool Safe MDA Sedar June 30 2020,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Sedar-June-30-2020.pdf,application/pdf,,235653,0,0
2503,pool-safe-financials-q2_2020-sedar-june-30-2020,Pool-Safe-Financials-Q2_2020-Sedar-June-30-2020,Pool Safe Financials Q2 2020 Sedar June 30 2020,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q2_2020-Sedar-June-30-2020.pdf,application/pdf,,466261,0,0
2501,pool-safe-mda-sedar-september-30-2020,Pool-Safe-MDA-Sedar-September-30-2020,Pool Safe MDA Sedar September 30 2020,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Sedar-September-30-2020.pdf,application/pdf,,237959,0,0
2500,pool-safe-financials-q3_2020-sedar-september-30-2020,Pool-Safe-Financials-Q3_2020-Sedar-September-30-2020,Pool Safe Financials Q3 2020 Sedar September 30 2020,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q3_2020-Sedar-September-30-2020.pdf,application/pdf,,470342,0,0
2498,pool-safe-2020-q4_ye-audited-mda-sedar,Pool-Safe-2020-Q4_YE-Audited-MDA-SEDAR,Pool Safe 2020 Q4 YE Audited MDA SEDAR,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2020-Q4_YE-Audited-MDA-SEDAR.pdf,application/pdf,,330909,0,0
